local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,41,41,1,0.01662958227097988,67.96267496111975,437,643
24,41,41,1,0.013894110918045044,67.74193548387096,399,589
20,41,41,1,0.014727070927619934,69.57446808510637,327,470
11,41,41,1,0.013831818476319313,68.55345911949685,327,477
68,41,41,1,0.012992676347494125,72.9903536977492,454,622
19,41,41,1,0.013245898298919201,69.93736951983298,335,479
91,41,41,1,0.013690766878426075,67.2883787661406,469,697
92,41,41,1,0.014780991710722446,64.28571428571429,396,616
34,41,41,1,0.013421970419585705,71.65532879818595,316,441
15,41,41,1,0.014676337130367756,64.91596638655463,309,476
98,41,41,1,0.014469937421381474,70.04608294930875,456,651
81,41,41,1,0.014181430451571941,68.77828054298642,456,663
43,41,41,1,0.013562321662902832,72.93956043956044,531,728
99,41,41,1,0.013061129488050938,75.09090909090908,413,550
72,41,41,1,0.014036712236702442,67.61619190404798,451,667
79,41,41,1,0.014612059108912945,64.64088397790056,351,543
30,41,41,1,0.013231756165623665,74.61773700305811,488,654
47,41,41,1,0.012884389609098434,68.97435897435898,269,390
66,41,41,1,0.014539866708219051,64.56953642384106,390,604
63,41,41,1,0.014737810008227825,70.61068702290076,370,524
10,41,41,1,0.013916158117353916,70.33374536464771,569,809
56,41,41,1,0.015718763694167137,64.74358974358975,303,468
45,41,41,1,0.0156569667160511,65.7943925233645,352,535
27,41,41,1,0.014393867924809456,68.25938566552901,400,586
50,41,41,1,0.014614262618124485,70.9470304975923,442,623
61,41,41,1,0.014330735430121422,68.76006441223832,427,621
82,41,41,1,0.015913555398583412,64.23982869379014,300,467
80,41,41,1,0.01608002744615078,60.09852216748769,366,609
77,41,41,1,0.014768301509320736,63.2952691680261,388,613
4,41,41,1,0.012713554315268993,72.20708446866485,530,734
76,41,41,1,0.013394640758633614,67.8125,434,640
31,41,41,1,0.014494068920612335,67.32673267326733,408,606
65,41,41,1,0.012277582660317421,72.64957264957265,510,702
48,41,41,1,0.01448216661810875,74.14529914529915,347,468
83,41,41,1,0.014102513901889324,71.28205128205128,417,585
16,41,41,1,0.011453993618488312,78.07377049180327,381,488
13,41,41,1,0.014980919659137726,68.58475894245724,441,643
17,41,41,1,0.014190539717674255,67.7731673582296,490,723
28,41,41,1,0.015144102275371552,67.26726726726727,448,666
40,41,41,1,0.014516085386276245,71.8944099378882,463,644
7,41,41,1,0.012242041528224945,73.02504816955684,379,519
52,41,41,1,0.013004593551158905,71.79962894248608,387,539
93,41,41,1,0.013972921296954155,68.67219917012449,331,482
14,41,41,1,0.0155614810064435,68.0,442,650
49,41,41,1,0.011384745128452778,74.82517482517483,428,572
71,41,41,1,0.01198649313300848,75.27386541471049,481,639
87,41,41,1,0.01522732526063919,65.85695006747639,488,741
37,41,41,1,0.016210859641432762,68.34170854271356,408,597
96,41,41,1,0.013437541201710701,71.93877551020408,564,784
2,41,41,1,0.016851140186190605,67.45689655172413,313,464
57,41,41,1,0.012654795311391354,74.6268656716418,450,603
54,41,41,1,0.014003753662109375,68.38235294117648,372,544
8,41,41,1,0.01298866979777813,72.38335435056746,574,793
9,41,41,1,0.01570521481335163,62.68343815513627,299,477
1,41,41,1,0.014709274284541607,64.78405315614619,390,602
36,41,41,1,0.013660545460879803,70.52631578947368,469,665
41,42,42,1,0.013105575926601887,74.00662251655629,447,604
73,42,42,1,0.01412563119083643,68.36363636363636,376,550
51,42,42,1,0.012228457257151604,69.78609625668449,522,748
74,42,42,1,0.012913087382912636,70.1086956521739,387,552
3,42,42,1,0.018268447369337082,71.34502923976608,366,513
18,42,42,1,0.011953926645219326,75.59633027522936,412,545
29,42,42,1,0.012271709740161896,75.38726333907057,438,581
62,42,42,1,0.012761558406054974,71.42857142857143,390,546
34,42,42,1,0.012478041462600231,69.61451247165533,307,441
11,42,42,1,0.014275815337896347,66.24737945492663,316,477
25,42,42,1,0.010351021774113178,75.35816618911176,526,698
8,42,42,1,0.012333570048213005,73.89659520807061,586,793
49,42,42,1,0.00961272418498993,76.22377622377621,436,572
69,42,42,1,0.011350667104125023,70.82601054481546,403,569
60,42,42,1,0.010632665827870369,76.3582966226138,520,681
87,42,42,1,0.013531828299164772,68.82591093117408,510,741
10,42,42,1,0.010895106941461563,74.66007416563659,604,809
68,42,42,1,0.010665593668818474,76.04501607717042,473,622
61,42,42,1,0.01196879893541336,70.04830917874396,435,621
13,42,42,1,0.014117008075118065,70.2954898911353,452,643
92,42,42,1,0.012628569267690182,69.96753246753246,431,616
31,42,42,1,0.01261274516582489,73.5973597359736,446,606
94,42,42,1,0.013880237936973572,68.79334257975034,496,721
36,42,42,1,0.011851747520267963,72.93233082706767,485,665
79,42,42,1,0.013245298527181149,69.24493554327809,376,543
14,42,42,1,0.012307662516832352,73.07692307692307,475,650
84,42,42,1,0.011200020089745522,75.54438860971524,451,597
35,42,42,1,0.013721190392971039,67.98029556650246,414,609
97,42,42,1,0.012143135070800781,72.5338491295938,375,517
27,42,42,1,0.01500006578862667,67.74744027303754,397,586
88,42,42,1,0.012797090224921703,71.97452229299363,452,628
89,42,42,1,0.013301937840878963,64.06480117820324,435,679
21,42,42,1,0.012946559116244316,71.05263157894737,459,646
12,42,42,1,0.010341345332562923,79.87421383647799,381,477
82,42,42,1,0.014468526467680931,65.95289079229121,308,467
54,42,42,1,0.012592577375471592,68.75,374,544
37,42,42,1,0.013771742582321167,69.34673366834171,414,597
96,42,42,1,0.013118263334035873,72.44897959183673,568,784
67,42,42,1,0.014140240848064423,62.58064516129033,388,620
70,42,42,1,0.012885361909866333,68.30708661417323,347,508
28,42,42,1,0.013603689149022102,70.42042042042041,469,666
86,42,42,1,0.013737119734287262,63.94658753709199,431,674
78,42,42,1,0.012750674970448017,70.80645161290322,439,620
90,42,42,1,0.01193393487483263,77.31568998109641,409,529
20,42,42,1,0.013638806529343128,69.7872340425532,328,470
57,42,42,1,0.013578313402831554,71.31011608623548,430,603
4,42,42,1,0.012424133718013763,72.47956403269755,532,734
83,42,42,1,0.011057684198021889,78.46153846153847,459,585
66,42,42,1,0.014808804728090763,65.72847682119205,397,604
48,42,42,1,0.014344686642289162,72.86324786324786,341,468
93,42,42,1,0.012356393970549107,70.95435684647303,342,482
23,42,42,1,0.013002538122236729,73.56143079315707,473,643
9,42,42,1,0.011624918319284916,73.37526205450735,350,477
1,42,42,1,0.012596325017511845,71.92691029900332,433,602
80,42,42,1,0.01425957027822733,66.33825944170772,404,609
58,42,42,1,0.01206220779567957,72.18259629101283,506,701
75,42,42,1,0.014116896316409111,71.33479212253829,326,457
56,42,42,1,0.014758138917386532,66.88034188034187,313,468
24,42,42,1,0.011939214542508125,71.81663837011885,423,589
42,42,42,1,0.011129959486424923,74.70288624787777,440,589
2,42,42,1,0.013336640782654285,69.61206896551724,323,464
77,42,42,1,0.013139298185706139,62.80587275693311,385,613
47,42,42,1,0.011649848893284798,73.07692307692307,285,390
65,42,42,1,0.010414677672088146,76.21082621082621,535,702
6,42,42,1,0.010895952582359314,78.70090634441088,521,662
38,42,42,1,0.011175008490681648,74.56953642384106,563,755
55,42,42,1,0.015585588291287422,65.80226904376013,406,617
76,42,42,1,0.013480067253112793,68.4375,438,640
7,42,42,1,0.011623370461165905,75.91522157996147,394,519
30,42,42,1,0.012302519753575325,75.07645259938838,491,654
32,42,42,1,0.013919399119913578,71.17903930131004,326,458
45,42,42,1,0.01442105695605278,69.71962616822431,373,535
99,42,42,1,0.01059722900390625,78.9090909090909,434,550
52,42,42,1,0.011149498634040356,76.80890538033395,414,539
71,42,42,1,0.012279980815947056,71.67449139280126,458,639
17,42,42,1,0.013090836815536022,69.98616874135546,506,723
15,42,42,1,0.0142827732488513,64.70588235294117,308,476
0,42,42,1,0.01219369750469923,70.11308562197091,434,619
50,42,42,1,0.012335625477135181,72.07062600321026,449,623
64,42,42,1,0.014038690365850925,69.50067476383266,515,741
85,42,42,1,0.012486714869737625,72.89562289562289,433,594
44,42,42,1,0.01393043901771307,71.32075471698113,378,530
63,42,42,1,0.01504578348249197,67.74809160305344,355,524
33,42,42,1,0.01149137131869793,72.99509001636662,446,611
98,42,42,1,0.012606732547283173,73.73271889400922,480,651
26,42,42,1,0.010250495746731758,76.22047244094489,484,635
22,42,42,1,0.012053512036800385,75.18248175182481,412,548
40,42,42,1,0.01211974211037159,74.53416149068323,480,644
81,42,42,1,0.014005031436681747,71.19155354449472,472,663
53,42,42,1,0.011726947501301765,72.78582930756843,452,621
16,42,42,1,0.009809240698814392,78.27868852459017,382,488
59,42,42,1,0.010972070507705212,76.21527777777779,439,576
72,42,42,1,0.013268363662064075,67.1664167916042,448,667
95,42,42,1,0.012587536126375198,69.27083333333334,532,768
39,42,42,1,0.012401706539094448,70.1863354037267,339,483
46,42,42,1,0.012440593913197517,73.01808066759388,525,719
43,42,42,1,0.012430509552359581,71.01648351648352,517,728
91,42,42,1,0.011781426146626472,70.15781922525107,489,697
19,42,42,1,0.01221013069152832,71.81628392484343,344,479
5,42,42,1,0.011915793642401695,74.5631067961165,384,515
41,43,43,1,0.011799372732639313,73.84105960264901,446,604
73,43,43,1,0.013155718334019184,69.45454545454545,382,550
51,43,43,1,0.01275664009153843,70.45454545454545,527,748
74,43,43,1,0.011108528822660446,74.81884057971014,413,552
3,43,43,1,0.011599204502999783,75.43859649122807,387,513
18,43,43,1,0.010926751419901848,72.6605504587156,396,545
29,43,43,1,0.011927175335586071,70.74010327022376,411,581
62,43,43,1,0.012390143238008022,72.34432234432234,395,546
85,43,43,1,0.01294208224862814,73.23232323232324,435,594
40,43,43,1,0.011570019647479057,76.5527950310559,493,644
14,43,43,1,0.011256024241447449,76.61538461538461,498,650
65,43,43,1,0.01127685233950615,75.49857549857549,530,702
60,43,43,1,0.008466800674796104,82.23201174743025,560,681
64,43,43,1,0.01216733455657959,72.60458839406208,538,741
25,43,43,1,0.010913267731666565,74.49856733524355,520,698
43,43,43,1,0.010183359496295452,78.43406593406593,571,728
83,43,43,1,0.010643488727509975,77.94871794871796,456,585
90,43,43,1,0.011058682575821877,77.12665406427222,408,529
67,43,43,1,0.012916324660182,67.41935483870968,418,620
98,43,43,1,0.012039870955049992,74.34715821812597,484,651
47,43,43,1,0.01324986107647419,73.33333333333333,286,390
55,43,43,1,0.012715416960418224,73.41977309562398,453,617
27,43,43,1,0.014386177062988281,68.60068259385666,402,586
31,43,43,1,0.01173977181315422,71.45214521452145,433,606
9,43,43,1,0.011950278654694557,71.0691823899371,339,477
17,43,43,1,0.013117387890815735,67.7731673582296,490,723
7,43,43,1,0.011151490733027458,74.373795761079,386,519
4,43,43,1,0.011360651813447475,72.88828337874659,535,734
93,43,43,1,0.012736807577311993,71.16182572614107,343,482
87,43,43,1,0.012992274016141891,68.82591093117408,510,741
30,43,43,1,0.010937266051769257,77.67584097859327,508,654
88,43,43,1,0.012277171947062016,74.36305732484077,467,628
79,43,43,1,0.012512502260506153,68.13996316758748,370,543
38,43,43,1,0.011405296623706818,73.64238410596028,556,755
32,43,43,1,0.015009003691375256,73.58078602620087,337,458
52,43,43,1,0.011421486735343933,74.39703153988869,401,539
12,43,43,1,0.012679209932684898,73.58490566037736,351,477
23,43,43,1,0.011273611336946487,72.62830482115086,467,643
82,43,43,1,0.01395437866449356,67.02355460385438,313,467
81,43,43,1,0.013310008682310581,72.09653092006033,478,663
50,43,43,1,0.010090459138154984,78.00963081861958,486,623
58,43,43,1,0.011602068319916725,75.74893009985735,531,701
8,43,43,1,0.011247596703469753,74.6532156368222,592,793
22,43,43,1,0.011290285736322403,77.37226277372264,424,548
53,43,43,1,0.01154615543782711,71.65861513687601,445,621
11,43,43,1,0.01348917931318283,71.48846960167715,341,477
78,43,43,1,0.012282260693609715,70.80645161290322,439,620
77,43,43,1,0.011639084666967392,70.96247960848288,435,613
28,43,43,1,0.013093431480228901,68.91891891891892,459,666
13,43,43,1,0.013822890818119049,70.13996889580093,451,643
21,43,43,1,0.014350902289152145,71.20743034055728,460,646
68,43,43,1,0.010954955592751503,75.56270096463022,470,622
89,43,43,1,0.012905350886285305,66.71575846833578,453,679
33,43,43,1,0.01119232177734375,74.79541734860884,457,611
5,43,43,1,0.01205531693994999,73.39805825242719,378,515
19,43,43,1,0.011813345365226269,72.86012526096033,349,479
97,43,43,1,0.012821895070374012,71.95357833655706,372,517
84,43,43,1,0.011733903549611568,73.70184254606366,440,597
45,43,43,1,0.01437869668006897,68.41121495327103,366,535
91,43,43,1,0.01176981907337904,70.15781922525107,489,697
42,43,43,1,0.011596540920436382,76.23089983022071,449,589
96,43,43,1,0.012140218168497086,75.89285714285714,595,784
46,43,43,1,0.012115457095205784,74.26981919332405,534,719
94,43,43,1,0.011083124205470085,74.89597780859917,540,721
20,43,43,1,0.011926080100238323,71.48936170212767,336,470
35,43,43,1,0.012233199551701546,71.26436781609196,434,609
34,43,43,1,0.011590912006795406,71.88208616780045,317,441
16,43,43,1,0.010415840893983841,82.17213114754098,401,488
86,43,43,1,0.013318345881998539,64.83679525222553,437,674
39,43,43,1,0.013623944483697414,69.97929606625259,338,483
36,43,43,1,0.011203228496015072,76.99248120300753,512,665
69,43,43,1,0.010633781552314758,74.69244288224957,425,569
1,43,43,1,0.012363484129309654,72.42524916943522,436,602
57,43,43,1,0.012363022193312645,74.46102819237149,449,603
44,43,43,1,0.0159706212580204,63.58490566037736,337,530
49,43,43,1,0.010231835767626762,76.3986013986014,437,572
6,43,43,1,0.010176043026149273,79.7583081570997,528,662
72,43,43,1,0.012911728583276272,69.7151424287856,465,667
59,43,43,1,0.011334116570651531,75.86805555555556,437,576
2,43,43,1,0.01336313970386982,68.31896551724138,317,464
24,43,43,1,0.010851227678358555,74.70288624787777,440,589
0,43,43,1,0.01133058127015829,73.50565428109854,455,619
10,43,43,1,0.010403657332062721,75.89616810877627,614,809
80,43,43,1,0.013388835825026035,66.83087027914614,407,609
99,43,43,1,0.011820386163890362,77.81818181818181,428,550
54,43,43,1,0.011740992777049541,72.42647058823529,394,544
70,43,43,1,0.012750979512929916,65.15748031496062,331,508
92,43,43,1,0.012047666124999523,70.94155844155844,437,616
63,43,43,1,0.011996317654848099,72.32824427480917,379,524
61,43,43,1,0.01149111706763506,71.81964573268921,446,621
15,43,43,1,0.01269877701997757,68.90756302521008,328,476
37,43,43,1,0.012471439316868782,70.85427135678391,423,597
48,43,43,1,0.014090516604483128,74.57264957264957,349,468
95,43,43,1,0.011692134663462639,69.40104166666666,533,768
56,43,43,1,0.013447610661387444,67.73504273504274,317,468
75,43,43,1,0.012699862942099571,73.08533916849015,334,457
66,43,43,1,0.013505378738045692,70.86092715231787,428,604
26,43,43,1,0.009793957695364952,77.00787401574803,489,635
71,43,43,1,0.010610628873109818,76.68231611893583,490,639
76,43,43,1,0.012292716652154922,70.46875,451,640
41,44,44,1,0.011129790917038918,74.17218543046357,448,604
73,44,44,1,0.012432434596121311,68.54545454545455,377,550
51,44,44,1,0.010694784112274647,75.80213903743316,567,748
74,44,44,1,0.010887570679187775,76.44927536231883,422,552
3,44,44,1,0.00961346086114645,76.21832358674465,391,513
18,44,44,1,0.010756821371614933,74.31192660550458,405,545
29,44,44,1,0.014763806015253067,71.08433734939759,413,581
62,44,44,1,0.011256507597863674,72.16117216117216,394,546
0,44,44,1,0.012033546343445778,70.59773828756059,437,619
36,44,44,1,0.010144852101802826,77.44360902255639,515,665
56,44,44,1,0.012880261056125164,67.3076923076923,315,468
19,44,44,1,0.011723281815648079,73.90396659707724,354,479
69,44,44,1,0.010187438689172268,76.44991212653778,435,569
7,44,44,1,0.011229008436203003,75.91522157996147,394,519
26,44,44,1,0.00852981023490429,79.68503937007874,506,635
90,44,44,1,0.010805321857333183,78.0718336483932,413,529
38,44,44,1,0.009477322921156883,78.67549668874172,594,755
88,44,44,1,0.01121286116540432,74.52229299363057,468,628
89,44,44,1,0.012942621484398842,69.21944035346097,470,679
64,44,44,1,0.011299636214971542,74.35897435897436,551,741
33,44,44,1,0.010195842944085598,75.77741407528642,463,611
80,44,44,1,0.015008613467216492,62.23316912972086,379,609
45,44,44,1,0.013289538212120533,69.34579439252336,371,535
27,44,44,1,0.013588113710284233,70.81911262798634,415,586
17,44,44,1,0.01371779851615429,67.63485477178423,489,723
55,44,44,1,0.012332046404480934,72.77147487844408,449,617
63,44,44,1,0.01120693702250719,71.37404580152672,374,524
82,44,44,1,0.01379834022372961,71.73447537473233,335,467
23,44,44,1,0.013096243143081665,72.00622083981337,463,643
11,44,44,1,0.01317690685391426,70.64989517819707,337,477
9,44,44,1,0.011445014737546444,73.79454926624737,352,477
44,44,44,1,0.014829844236373901,67.9245283018868,360,530
57,44,44,1,0.010848451405763626,78.44112769485903,473,603
49,44,44,1,0.008779779076576233,80.06993006993007,458,572
87,44,44,1,0.012398208491504192,71.52496626180836,530,741
10,44,44,1,0.00929010845720768,78.61557478368356,636,809
5,44,44,1,0.013858252204954624,69.90291262135922,360,515
6,44,44,1,0.010198766365647316,80.36253776435045,532,662
13,44,44,1,0.010513165965676308,74.4945567651633,479,643
81,44,44,1,0.011163092218339443,75.71644042232278,502,663
97,44,44,1,0.011760092340409756,74.08123791102514,383,517
79,44,44,1,0.013166378252208233,69.9815837937385,380,543
58,44,44,1,0.010344326496124268,76.31954350927246,535,701
2,44,44,1,0.01259392686188221,69.18103448275862,321,464
12,44,44,1,0.008679881691932678,83.64779874213836,399,477
67,44,44,1,0.014305341057479382,66.45161290322581,412,620
50,44,44,1,0.010386516340076923,76.40449438202246,476,623
75,44,44,1,0.012767579406499863,71.77242888402627,328,457
47,44,44,1,0.011677157133817673,74.1025641025641,289,390
30,44,44,1,0.00975238811224699,79.81651376146789,522,654
91,44,44,1,0.011235297657549381,71.16212338593975,496,697
8,44,44,1,0.010806640610098839,75.91424968474149,602,793
72,44,44,1,0.012089718133211136,70.01499250374813,467,667
52,44,44,1,0.012332240119576454,73.8404452690167,398,539
65,44,44,1,0.009138662368059158,79.48717948717949,558,702
98,44,44,1,0.01357425469905138,70.81413210445469,461,651
78,44,44,1,0.012252893298864365,71.61290322580646,444,620
42,44,44,1,0.009983940981328487,77.24957555178268,455,589
31,44,44,1,0.011203724890947342,72.93729372937293,442,606
66,44,44,1,0.012944770976901054,69.86754966887418,422,604
48,44,44,1,0.013213067315518856,73.93162393162393,346,468
53,44,44,1,0.011939551681280136,71.01449275362319,441,621
15,44,44,1,0.012425783090293407,70.7983193277311,337,476
60,44,44,1,0.00951957143843174,78.8546255506608,537,681
54,44,44,1,0.012358413077890873,72.79411764705883,396,544
20,44,44,1,0.011818047612905502,72.76595744680851,342,470
93,44,44,1,0.01165907084941864,73.23651452282157,353,482
22,44,44,1,0.01072604488581419,77.1897810218978,423,548
84,44,44,1,0.010998427867889404,74.20435510887772,443,597
96,44,44,1,0.011884896084666252,74.87244897959184,587,784
16,44,44,1,0.009762951172888279,80.32786885245902,392,488
76,44,44,1,0.01156565546989441,73.28125,469,640
85,44,44,1,0.011283195577561855,75.92592592592592,451,594
34,44,44,1,0.011292918585240841,73.69614512471655,325,441
35,44,44,1,0.011582580395042896,70.27914614121511,428,609
94,44,44,1,0.011078154668211937,73.64771151178918,531,721
59,44,44,1,0.009171610698103905,79.34027777777779,457,576
25,44,44,1,0.010174334049224854,76.36103151862464,533,698
70,44,44,1,0.011521421372890472,70.47244094488188,358,508
14,44,44,1,0.011929378844797611,76.76923076923077,499,650
21,44,44,1,0.012229286134243011,71.36222910216719,461,646
77,44,44,1,0.01193553302437067,70.14681892332788,430,613
43,44,44,1,0.010175914503633976,78.84615384615384,574,728
4,44,44,1,0.011941761709749699,70.29972752043598,516,734
99,44,44,1,0.01112273521721363,76.36363636363637,420,550
37,44,44,1,0.012845686636865139,73.19932998324958,437,597
24,44,44,1,0.011232159100472927,74.36332767402376,438,589
86,44,44,1,0.013971815817058086,64.09495548961425,432,674
32,44,44,1,0.011821444146335125,74.0174672489083,339,458
92,44,44,1,0.011835139244794846,69.48051948051948,428,616
95,44,44,1,0.010609815828502178,72.13541666666666,554,768
68,44,44,1,0.01029875036329031,76.04501607717042,473,622
40,44,44,1,0.011244102381169796,78.26086956521739,504,644
61,44,44,1,0.010818746872246265,75.0402576489533,466,621
46,44,44,1,0.013250187039375305,71.62726008344924,515,719
28,44,44,1,0.011807569302618504,73.42342342342343,489,666
83,44,44,1,0.010755134746432304,79.65811965811966,466,585
71,44,44,1,0.009557876735925674,78.09076682316119,499,639
39,44,44,1,0.011865978129208088,72.46376811594203,350,483
1,44,44,1,0.012327898293733597,72.59136212624585,437,602
41,45,45,1,0.010357371531426907,75.99337748344371,459,604
73,45,45,1,0.011199942789971828,71.45454545454545,393,550
51,45,45,1,0.010323110036551952,76.7379679144385,574,748
74,45,45,1,0.010047619231045246,78.44202898550725,433,552
3,45,45,1,0.016037143766880035,74.6588693957115,383,513
18,45,45,1,0.009821032173931599,77.61467889908256,423,545
29,45,45,1,0.012383326888084412,72.9776247848537,424,581
62,45,45,1,0.010604615323245525,77.10622710622711,421,546
36,45,45,1,0.010332345962524414,78.796992481203,524,665
45,45,45,1,0.012022591196000576,71.77570093457943,384,535
6,45,45,1,0.010171576403081417,81.72205438066466,541,662
57,45,45,1,0.010389072820544243,77.9436152570481,470,603
92,45,45,1,0.011580274440348148,73.05194805194806,450,616
97,45,45,1,0.012892283499240875,76.40232108317214,395,517
47,45,45,1,0.010927949100732803,75.38461538461539,294,390
68,45,45,1,0.010680013336241245,75.56270096463022,470,622
20,45,45,1,0.009749991819262505,73.82978723404256,347,470
43,45,45,1,0.010141552425920963,79.94505494505495,582,728
32,45,45,1,0.013705500401556492,73.36244541484717,336,458
86,45,45,1,0.012935853563249111,68.5459940652819,462,674
58,45,45,1,0.010812562890350819,76.8901569186876,539,701
21,45,45,1,0.011518532410264015,73.06501547987617,472,646
49,45,45,1,0.008291689679026604,80.41958041958041,460,572
96,45,45,1,0.011625357903540134,74.36224489795919,583,784
19,45,45,1,0.012278808280825615,72.23382045929019,346,479
4,45,45,1,0.011303822509944439,73.02452316076294,536,734
37,45,45,1,0.013342121616005898,73.19932998324958,437,597
35,45,45,1,0.011529328301548958,71.42857142857143,435,609
94,45,45,1,0.010572309605777264,74.61858529819695,538,721
81,45,45,1,0.010692870244383812,73.7556561085973,489,663
15,45,45,1,0.011468264274299145,72.89915966386555,347,476
44,45,45,1,0.012118540704250336,73.9622641509434,392,530
14,45,45,1,0.010979861952364445,77.07692307692308,501,650
13,45,45,1,0.010098901577293873,76.20528771384136,490,643
25,45,45,1,0.009573242627084255,77.93696275071633,544,698
56,45,45,1,0.011509962379932404,71.15384615384616,333,468
84,45,45,1,0.010080243460834026,75.71189279731993,452,597
95,45,45,1,0.010432254523038864,72.65625,558,768
85,45,45,1,0.011192938312888145,75.75757575757575,450,594
38,45,45,1,0.009110279381275177,81.05960264900662,612,755
7,45,45,1,0.012091594748198986,75.14450867052022,390,519
87,45,45,1,0.014011923223733902,67.74628879892038,502,741
12,45,45,1,0.009375780820846558,80.083857442348,382,477
79,45,45,1,0.011357910931110382,72.19152854511971,392,543
27,45,45,1,0.011820249259471893,74.23208191126281,435,586
77,45,45,1,0.011264599859714508,73.08319738988581,448,613
11,45,45,1,0.01188272051513195,72.53668763102725,346,477
52,45,45,1,0.00982699915766716,77.55102040816327,418,539
98,45,45,1,0.010189332067966461,75.57603686635944,492,651
10,45,45,1,0.009116405621170998,79.6044499381953,644,809
30,45,45,1,0.010516638867557049,79.66360856269114,521,654
23,45,45,1,0.011935519054532051,76.82737169517885,494,643
59,45,45,1,0.01001923717558384,75.34722222222221,434,576
71,45,45,1,0.009144269861280918,79.18622848200313,506,639
93,45,45,1,0.010736029595136642,75.93360995850622,366,482
39,45,45,1,0.011331881396472454,73.70600414078675,356,483
26,45,45,1,0.009043353609740734,79.37007874015748,504,635
76,45,45,1,0.010892468504607677,75.9375,486,640
61,45,45,1,0.010910741053521633,71.81964573268921,446,621
34,45,45,1,0.010256901383399963,74.82993197278913,330,441
75,45,45,1,0.01130398828536272,77.24288840262582,353,457
69,45,45,1,0.009416213259100914,77.32864674868189,440,569
88,45,45,1,0.010275675915181637,76.11464968152866,478,628
90,45,45,1,0.009577947668731213,80.15122873345936,424,529
55,45,45,1,0.010038658045232296,77.47163695299838,478,617
40,45,45,1,0.00970317330211401,77.17391304347827,497,644
24,45,45,1,0.010272467508912086,75.72156196943973,446,589
99,45,45,1,0.010093302465975285,77.0909090909091,424,550
80,45,45,1,0.012314274907112122,71.42857142857143,435,609
46,45,45,1,0.011302618309855461,73.99165507649514,532,719
8,45,45,1,0.0108831487596035,76.796973518285,609,793
0,45,45,1,0.011342081241309643,74.47495961227787,461,619
66,45,45,1,0.011666113510727882,71.68874172185431,433,604
2,45,45,1,0.012300528585910797,70.90517241379311,329,464
1,45,45,1,0.012356085702776909,69.10299003322258,416,602
5,45,45,1,0.012597667053341866,74.1747572815534,382,515
54,45,45,1,0.011438192799687386,72.42647058823529,394,544
17,45,45,1,0.013133656233549118,68.6030428769018,496,723
50,45,45,1,0.010928926058113575,75.92295345104334,473,623
33,45,45,1,0.0107402503490448,75.94108019639934,464,611
91,45,45,1,0.011685742065310478,71.44906743185079,498,697
