local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
52,33,33,1,0.0015036764089018106,96.83143219264892,764,789
68,33,33,1,0.002210719743743539,95.99271402550092,527,549
5,33,33,1,0.0016435832949355245,96.7128027681661,559,578
78,33,33,1,0.0021586252842098475,96.08177172061329,564,587
91,33,33,1,0.0005826997221447527,99.38949938949939,814,819
89,33,33,1,0.001349843805655837,97.9502196193265,669,683
27,33,33,1,0.0011126300087198615,98.12080536912752,731,745
34,33,33,1,0.0015129991807043552,97.35935706084959,848,871
21,33,33,1,0.0010151014430448413,97.81659388646288,672,687
4,33,33,1,0.0009182155481539667,98.52941176470588,737,748
80,33,33,1,0.0018820883706212044,96.61654135338345,514,532
20,33,33,1,0.0018616451416164637,95.68106312292359,576,602
84,33,33,1,0.002410166896879673,95.0,399,420
16,33,33,1,0.0007405381184071302,98.531211750306,805,817
53,33,33,1,0.0015610660193488002,97.32620320855615,546,561
44,33,33,1,0.0007815897115506232,98.57397504456328,553,561
93,33,33,1,0.002467589918524027,93.96825396825396,592,630
6,33,33,1,0.0030638512689620256,93.33333333333333,406,435
32,33,33,1,0.0008447289583273232,98.64406779661017,582,590
36,33,33,1,0.001056685927323997,97.14285714285714,306,315
41,331,34,1,0.021144213154911995,50.08787346221442,285,569
41,332,34,2,0.014213702641427517,46.748681898066785,266,569
41,333,34,3,0.011924871243536472,52.196836555360285,297,569
41,334,34,4,0.011556681245565414,55.36028119507909,315,569
41,335,34,5,0.011604983359575272,52.54833040421792,299,569
41,336,34,6,0.01143826637417078,55.711775043936726,317,569
41,337,34,7,0.01102663204073906,60.632688927943754,345,569
41,338,34,8,0.010900093242526054,64.67486818980667,368,569
41,339,34,9,0.010927384719252586,63.09314586994728,359,569
41,340,34,10,0.010762353427708149,65.37785588752196,372,569
73,331,34,1,0.014542870223522186,69.73180076628353,364,522
73,332,34,2,0.009056927636265755,72.22222222222221,377,522
73,333,34,3,0.007850312627851963,73.9463601532567,386,522
73,334,34,4,0.006679566111415625,81.03448275862068,423,522
73,335,34,5,0.005848514381796122,81.60919540229885,426,522
73,336,34,6,0.005241516977548599,85.24904214559386,445,522
73,337,34,7,0.004603961948305368,92.1455938697318,481,522
73,338,34,8,0.003936722408980131,93.29501915708812,487,522
73,339,34,9,0.0031431252136826515,96.55172413793103,504,522
73,340,34,10,0.003159217070788145,96.93486590038314,506,522
51,331,34,1,0.020361043512821198,51.16883116883116,197,385
51,332,34,2,0.01151380967348814,70.9090909090909,273,385
51,333,34,3,0.01805543713271618,64.41558441558442,248,385
51,334,34,4,0.008264736272394657,74.8051948051948,288,385
51,335,34,5,0.004673560615628958,95.84415584415584,369,385
51,336,34,6,0.004011731129139662,95.58441558441558,368,385
51,337,34,7,0.0027667128015309572,97.92207792207792,377,385
51,338,34,8,0.0026065197307616472,97.14285714285714,374,385
51,339,34,9,0.002152068307623267,98.44155844155844,379,385
51,340,34,10,0.002190733328461647,98.7012987012987,380,385
74,331,34,1,0.011117447167634964,73.84370015948963,463,627
74,332,34,2,0.00252324715256691,95.53429027113238,599,627
74,333,34,3,0.0016920480411499739,96.81020733652312,607,627
74,334,34,4,0.001286781276576221,97.28867623604465,610,627
74,335,34,5,0.0009159623296000063,98.40510366826156,617,627
74,336,34,6,0.0008533719228580594,98.24561403508771,616,627
74,337,34,7,0.0010630396427586675,98.24561403508771,616,627
74,338,34,8,0.0009970205137506127,98.40510366826156,617,627
74,339,34,9,0.0009274971089325845,98.56459330143541,618,627
74,340,34,10,0.000667585467454046,98.56459330143541,618,627
3,331,34,1,0.024571126326918602,49.6124031007752,256,516
3,332,34,2,0.015198221430182457,49.6124031007752,256,516
3,333,34,3,0.018747854977846146,49.41860465116279,255,516
3,334,34,4,0.015037421137094498,50.0,258,516
3,335,34,5,0.014073466882109642,50.0,258,516
3,336,34,6,0.013072911649942398,52.13178294573644,269,516
3,337,34,7,0.013525910675525665,49.8062015503876,257,516
3,338,34,8,0.013196755200624466,53.48837209302325,276,516
3,339,34,9,0.012861738912761211,50.0,258,516
3,340,34,10,0.01281974371522665,50.968992248062015,263,516
18,331,34,1,0.018158774822950363,50.72463768115942,385,759
18,332,34,2,0.010454938746988773,63.63636363636363,483,759
18,333,34,3,0.00436601135879755,93.8076416337286,712,759
18,334,34,4,0.002539359964430332,97.49670619235836,740,759
18,335,34,5,0.001407124917022884,98.68247694334651,749,759
18,336,34,6,0.0008332427823916078,99.7364953886693,757,759
18,337,34,7,0.0005644625052809715,99.4729907773386,755,759
18,338,34,8,0.000518212968017906,99.4729907773386,755,759
18,339,34,9,0.00040075983270071447,99.86824769433466,758,759
18,340,34,10,0.0005250618560239673,99.2094861660079,753,759
29,331,34,1,0.019363170489668846,57.11462450592886,289,506
29,332,34,2,0.00780263589695096,79.05138339920948,400,506
29,333,34,3,0.0021208126563578844,97.62845849802372,494,506
29,334,34,4,0.0015596437733620405,98.41897233201581,498,506
29,335,34,5,0.0013037231983616948,98.22134387351778,497,506
29,336,34,6,0.0010627821320667863,98.81422924901186,500,506
29,337,34,7,0.0008768665138632059,98.81422924901186,500,506
29,338,34,8,0.000830227043479681,98.61660079051383,499,506
29,339,34,9,0.000829528144095093,98.41897233201581,498,506
29,340,34,10,0.0004958416102454066,99.01185770750988,501,506
62,331,34,1,0.00907347071915865,76.72413793103449,445,580
62,332,34,2,0.002648745896294713,95.51724137931035,554,580
62,333,34,3,0.0015084404731169343,96.03448275862068,557,580
62,334,34,4,0.0009269596193917096,98.10344827586206,569,580
62,335,34,5,0.0010553225874900818,97.93103448275862,568,580
62,336,34,6,0.0009482379537075758,97.93103448275862,568,580
62,337,34,7,0.0006699710502289236,98.79310344827587,573,580
62,338,34,8,0.0006626730901189148,98.62068965517241,572,580
62,339,34,9,0.000808345153927803,98.27586206896551,570,580
62,340,34,10,0.0008356248144991696,98.44827586206897,571,580
33,331,34,1,0.024045532569289207,50.76660988074957,298,587
33,332,34,2,0.01606673374772072,45.826235093696766,269,587
33,333,34,3,0.01651792973279953,52.640545144804086,309,587
33,334,34,4,0.013074825517833233,52.98126064735945,311,587
33,335,34,5,0.012610443867743015,52.29982964224872,307,587
33,336,34,6,0.013109213672578335,52.4701873935264,308,587
33,337,34,7,0.012478265911340714,53.833049403747864,316,587
33,338,34,8,0.012114052660763264,53.15161839863713,312,587
33,339,34,9,0.0120165990665555,55.70698466780238,327,587
33,340,34,10,0.011807773262262344,58.09199318568995,341,587
88,331,34,1,0.015003562904894352,61.30790190735694,450,734
88,332,34,2,0.01064184308052063,65.9400544959128,484,734
88,333,34,3,0.00959123857319355,67.16621253405994,493,734
88,334,34,4,0.008738953620195389,71.38964577656675,524,734
88,335,34,5,0.007920180447399616,75.47683923705722,554,734
88,336,34,6,0.0067462739534676075,81.74386920980926,600,734
88,337,34,7,0.005507500376552343,88.14713896457765,647,734
88,338,34,8,0.004624851513653994,91.82561307901908,674,734
88,339,34,9,0.003862534649670124,94.00544959128065,690,734
88,340,34,10,0.003557259449735284,94.95912806539509,697,734
95,34,34,1,0.002990286098793149,93.83333333333333,563,600
10,34,34,1,0.0016216739313676953,95.6369982547993,548,573
55,34,34,1,0.0011571781942620873,98.4,369,375
96,34,34,1,0.0010145975975319743,97.36346516007532,517,531
64,34,34,1,0.0006870974902994931,98.84868421052632,601,608
16,34,34,1,0.0003471437667030841,99.51040391676867,813,817
34,34,34,1,0.0011156832333654165,97.70378874856488,851,871
61,34,34,1,0.0010819976450875401,98.25783972125436,282,287
12,34,34,1,0.0007201922708190978,98.89655172413792,717,725
78,34,34,1,0.004294319543987513,93.01533219761498,546,587
66,34,34,1,0.0029903335962444544,94.54297407912688,693,733
91,34,34,1,0.0010407819645479321,98.16849816849816,804,819
67,34,34,1,0.0019579657819122076,96.14512471655328,424,441
32,34,34,1,0.0017732398118823767,96.77966101694915,571,590
42,34,34,1,0.0007680987473577261,98.94291754756871,468,473
85,34,34,1,0.001820612815208733,95.6629491945477,772,807
92,34,34,1,0.0032227018382400274,93.45335515548283,571,611
23,34,34,1,0.0010841850889846683,98.5239852398524,534,542
82,34,34,1,0.0011491327313706279,97.79141104294479,797,815
2,34,34,1,0.0011519205290824175,98.40425531914893,555,564
68,34,34,1,0.001678157364949584,96.90346083788707,532,549
45,34,34,1,0.001865082886070013,96.90880989180835,627,647
59,34,34,1,0.0011496663792058825,98.29192546583852,633,644
24,34,34,1,0.001738288439810276,97.48427672955975,465,477
49,34,34,1,0.0014631778467446566,97.1830985915493,345,355
44,34,34,1,0.00038480357034131885,98.93048128342245,555,561
5,34,34,1,0.0013777855783700943,96.88581314878893,560,578
58,34,34,1,0.0009946442442014813,97.7979274611399,755,772
47,34,34,1,0.0019656007643789053,96.62921348314607,516,534
25,34,34,1,0.0002569524513091892,99.83108108108108,591,592
76,34,34,1,0.0011956357629969716,98.69281045751634,453,459
38,34,34,1,0.0009398380061611533,98.11320754716981,468,477
0,34,34,1,0.0017828609561547637,96.55172413793103,420,435
60,34,34,1,0.001850730855949223,96.6725043782837,552,571
56,34,34,1,0.0008313636062666774,97.9020979020979,700,715
1,34,34,1,0.0007919792551547289,99.25373134328358,532,536
9,34,34,1,0.0016769540961831808,97.63779527559055,496,508
57,34,34,1,0.0014274748973548412,97.32313575525812,509,523
30,34,34,1,0.0012402897700667381,98.41986455981942,436,443
27,34,34,1,0.0011422013631090522,98.12080536912752,731,745
81,34,34,1,0.00117102253716439,97.79874213836479,622,636
72,34,34,1,0.001743657048791647,97.16312056737588,411,423
17,34,34,1,0.0004897827748209238,99.43074003795066,524,527
69,34,34,1,0.0014886839780956507,97.31743666169895,653,671
28,34,34,1,0.0016923206858336926,97.05400981996726,593,611
84,34,34,1,0.0008268464007414877,97.85714285714285,411,420
14,34,34,1,0.0013507866533473134,96.82080924855492,670,692
50,34,34,1,0.0012835869565606117,97.69392033542978,466,477
71,34,34,1,0.0009239869541488588,97.68270944741533,548,561
19,34,34,1,0.0008764963713474572,98.82943143812709,591,598
15,34,34,1,0.001124075846746564,99.29078014184397,280,282
22,34,34,1,0.0004895827732980251,99.23664122137404,260,262
21,34,34,1,0.0006213205051608384,98.83551673944687,679,687
93,34,34,1,0.002380416728556156,95.71428571428572,603,630
75,34,34,1,0.002559152664616704,95.80602883355176,731,763
31,34,34,1,0.001093426370061934,98.3221476510067,586,596
98,34,34,1,0.003342284122481942,94.34306569343066,517,548
90,34,34,1,0.0020412642043083906,95.1219512195122,585,615
35,34,34,1,0.001376338885165751,96.66666666666667,609,630
53,34,34,1,0.0007961642695590854,98.57397504456328,553,561
39,34,34,1,0.0007437089225277305,98.58012170385395,486,493
79,34,34,1,0.0011446487624198198,98.63842662632375,652,661
11,34,34,1,0.0005851904861629009,99.09747292418773,549,554
77,34,34,1,0.002044893568381667,95.9546925566343,593,618
54,34,34,1,0.0010799105511978269,97.71634615384616,813,832
36,34,34,1,0.0008401484810747206,98.73015873015873,311,315
70,34,34,1,0.0025142556987702847,95.95070422535211,545,568
6,34,34,1,0.0010711719514802098,98.85057471264368,430,435
83,34,34,1,0.0014261080650612712,97.22222222222221,350,360
8,34,34,1,0.0015213178703561425,97.73371104815864,690,706
37,34,34,1,0.0019875175785273314,96.9298245614035,442,456
46,34,34,1,0.0008684765198267996,98.61538461538461,641,650
63,34,34,1,0.002166069345548749,96.36963696369637,292,303
7,34,34,1,0.0006740329554304481,99.37655860349128,797,802
89,34,34,1,0.00311434012837708,93.70424597364568,640,683
86,34,34,1,0.0010226847371086478,98.26589595375722,680,692
13,34,34,1,0.0013921967474743724,97.47545582047685,695,713
99,34,34,1,0.003908456303179264,91.57303370786516,652,712
80,34,34,1,0.002121980069205165,95.67669172932331,509,532
94,34,34,1,0.0009337294031865895,98.21162444113264,659,671
48,34,34,1,0.0019018680322915316,96.96969696969697,352,363
87,34,34,1,0.0014927017036825418,97.1342383107089,644,663
26,34,34,1,0.0019978873897343874,95.95375722543352,498,519
65,34,34,1,0.0015529004158452153,97.26247987117553,604,621
97,34,34,1,0.0008802794618532062,98.65107913669064,1097,1112
4,34,34,1,0.0005563729791902006,99.06417112299465,741,748
40,34,34,1,0.0010569110745564103,97.99196787148594,488,498
43,34,34,1,0.0009197284816764295,98.60788863109049,425,431
20,34,34,1,0.0011023834813386202,97.34219269102991,586,602
52,34,34,1,0.002365579130128026,95.31051964512041,752,789
41,341,35,1,0.0218498557806015,49.91212653778559,284,569
41,342,35,2,0.013863799162209034,46.22144112478031,263,569
41,343,35,3,0.011663801968097687,54.13005272407732,308,569
41,344,35,4,0.011762181296944618,53.602811950790866,305,569
41,345,35,5,0.011398798786103725,56.41476274165203,321,569
41,346,35,6,0.01118275336921215,54.13005272407732,308,569
41,347,35,7,0.010736385360360146,62.038664323374334,353,569
41,348,35,8,0.010782289318740368,62.038664323374334,353,569
41,349,35,9,0.010508619248867035,62.038664323374334,353,569
41,350,35,10,0.010633939877152443,66.4323374340949,378,569
73,341,35,1,0.012017578817903996,70.11494252873564,366,522
73,342,35,2,0.009619680233299732,68.5823754789272,358,522
73,343,35,3,0.007640296593308449,73.9463601532567,386,522
73,344,35,4,0.007017499301582575,72.60536398467433,379,522
73,345,35,5,0.007057981099933386,72.22222222222221,377,522
73,346,35,6,0.006639168597757816,78.9272030651341,412,522
73,347,35,7,0.005970314610749483,83.14176245210729,434,522
73,348,35,8,0.00571485934779048,86.59003831417624,452,522
73,349,35,9,0.00528242951259017,89.272030651341,466,522
73,350,35,10,0.0051491232588887215,89.65517241379311,468,522
51,341,35,1,0.02216220460832119,49.87012987012987,192,385
51,342,35,2,0.011502150446176529,69.0909090909091,266,385
51,343,35,3,0.004316240549087524,90.38961038961038,348,385
51,344,35,4,0.003565665800124407,91.42857142857143,352,385
51,345,35,5,0.003671127138659358,91.94805194805194,354,385
51,346,35,6,0.002127979416400194,96.36363636363636,371,385
51,347,35,7,0.0023468283470720053,97.40259740259741,375,385
51,348,35,8,0.0017327602254226804,98.7012987012987,380,385
51,349,35,9,0.0013947802362963557,99.22077922077922,382,385
51,350,35,10,0.0016843470511958003,98.44155844155844,379,385
74,341,35,1,0.007274219766259193,81.3397129186603,510,627
74,342,35,2,0.0020273951813578606,95.37480063795853,598,627
74,343,35,3,0.0010226224549114704,98.40510366826156,617,627
74,344,35,4,0.0014349084813147783,97.1291866028708,609,627
74,345,35,5,0.0007621338590979576,98.56459330143541,618,627
74,346,35,6,0.0007906704558990896,98.88357256778309,620,627
74,347,35,7,0.0008578177657909691,98.40510366826156,617,627
74,348,35,8,0.0007852726266719401,98.88357256778309,620,627
74,349,35,9,0.0006373240030370653,99.36204146730464,623,627
74,350,35,10,0.0007101324154064059,98.88357256778309,620,627
3,341,35,1,0.022588269785046577,47.674418604651166,246,516
3,342,35,2,0.0224921815097332,50.3875968992248,260,516
3,343,35,3,0.017524966970086098,50.3875968992248,260,516
3,344,35,4,0.0169439148157835,50.968992248062015,263,516
3,345,35,5,0.014851153828203678,50.3875968992248,260,516
3,346,35,6,0.01442115381360054,50.3875968992248,260,516
3,347,35,7,0.01294860802590847,53.100775193798455,274,516
3,348,35,8,0.012158097699284554,57.55813953488372,297,516
3,349,35,9,0.0117521733045578,67.82945736434108,350,516
3,350,35,10,0.011443953029811382,64.72868217054264,334,516
18,341,35,1,0.020497040823101997,50.06587615283268,380,759
18,342,35,2,0.007201097439974546,79.31488801054019,602,759
18,343,35,3,0.001025971258059144,98.41897233201581,747,759
18,344,35,4,0.0006723119877278805,99.2094861660079,753,759
18,345,35,5,0.0006372854113578796,99.2094861660079,753,759
18,346,35,6,0.0003511712420731783,99.86824769433466,758,759
18,347,35,7,0.00045526091707870364,99.34123847167325,754,759
18,348,35,8,0.0004959088400937617,99.2094861660079,753,759
18,349,35,9,0.0003408540796954185,99.60474308300395,756,759
18,350,35,10,0.0002471820334903896,99.86824769433466,758,759
29,341,35,1,0.019462183117866516,51.976284584980235,263,506
29,342,35,2,0.007775836158543825,82.21343873517787,416,506
29,343,35,3,0.001798677840270102,98.81422924901186,500,506
29,344,35,4,0.0011909700697287917,99.01185770750988,501,506
29,345,35,5,0.0011623403988778591,98.41897233201581,498,506
29,346,35,6,0.0006575318402610719,99.2094861660079,502,506
29,347,35,7,0.0005831978633068502,99.80237154150198,505,506
29,348,35,8,0.0006389570189639926,99.60474308300395,504,506
29,349,35,9,0.0006853211089037359,99.40711462450594,503,506
29,350,35,10,0.0005713581922464073,99.40711462450594,503,506
62,341,35,1,0.008023692294955254,81.03448275862068,470,580
62,342,35,2,0.0035842591896653175,91.89655172413794,533,580
62,343,35,3,0.0019139242358505726,96.03448275862068,557,580
62,344,35,4,0.0017743237549439073,96.55172413793103,560,580
62,345,35,5,0.0014959750697016716,96.55172413793103,560,580
62,346,35,6,0.0010491430293768644,97.93103448275862,568,580
62,347,35,7,0.0012074292171746492,97.41379310344827,565,580
62,348,35,8,0.0009250057046301663,97.93103448275862,568,580
62,349,35,9,0.000984253827482462,97.75862068965517,567,580
62,350,35,10,0.0009581649210304022,97.75862068965517,567,580
33,341,35,1,0.022966166958212852,50.08517887563884,294,587
33,342,35,2,0.0143676633015275,52.4701873935264,308,587
33,343,35,3,0.014567844569683075,49.91482112436116,293,587
33,344,35,4,0.012677686288952827,53.32197614991482,313,587
33,345,35,5,0.012513873167335987,50.596252129471885,297,587
33,346,35,6,0.011870262213051319,55.877342419080065,328,587
33,347,35,7,0.01192511711269617,54.34412265758092,319,587
33,348,35,8,0.011369799263775349,68.31345826235093,401,587
33,349,35,9,0.010907590389251709,73.59454855195912,432,587
33,350,35,10,0.01089644804596901,72.06132879045997,423,587
88,341,35,1,0.0150078060105443,66.7574931880109,490,734
88,342,35,2,0.00888331700116396,69.34604904632153,509,734
88,343,35,3,0.005385103169828653,85.55858310626702,628,734
88,344,35,4,0.0042075589299201965,93.73297002724796,688,734
88,345,35,5,0.003151112934574485,95.77656675749319,703,734
88,346,35,6,0.0021451099310070276,97.41144414168937,715,734
88,347,35,7,0.0016356022097170353,97.27520435967303,714,734
88,348,35,8,0.0011538693215698004,98.50136239782016,723,734
88,349,35,9,0.0011026120046153665,98.22888283378747,721,734
88,350,35,10,0.0011402294039726257,97.95640326975476,719,734
61,35,35,1,0.001704365131445229,96.86411149825784,278,287
81,35,35,1,0.001224100822582841,97.95597484276729,623,636
65,35,35,1,0.002091675763949752,96.94041867954911,602,621
47,35,35,1,0.0008326860261149704,98.50187265917603,526,534
78,35,35,1,0.003591273445636034,96.25212947189097,565,587
98,35,35,1,0.0013553407043218613,98.17518248175182,538,548
90,35,35,1,0.0018978901207447052,97.07317073170731,597,615
16,35,35,1,0.0014777305768802762,97.67441860465115,798,817
63,35,35,1,0.0017479582456871867,96.03960396039604,291,303
36,35,35,1,0.0008842343231663108,98.4126984126984,310,315
50,35,35,1,0.0012936795828863978,97.27463312368972,464,477
85,35,35,1,0.0020438500214368105,95.6629491945477,772,807
70,35,35,1,0.0011454432969912887,97.7112676056338,555,568
66,35,35,1,0.0018441845895722508,96.1800818553888,705,733
14,35,35,1,0.002149453153833747,95.8092485549133,663,692
21,35,35,1,0.0006484471377916634,98.98107714701602,680,687
52,35,35,1,0.002143301535397768,96.32446134347275,760,789
80,35,35,1,0.0017380939098075032,96.42857142857143,513,532
27,35,35,1,0.0007408055826090276,98.79194630872483,736,745
12,35,35,1,0.001605104305781424,98.20689655172414,712,725
26,35,35,1,0.0009669591672718525,97.6878612716763,507,519
72,35,35,1,0.0023371903225779533,96.45390070921985,408,423
84,35,35,1,0.002582775428891182,95.23809523809523,400,420
9,35,35,1,0.0009959843009710312,98.81889763779527,502,508
39,35,35,1,0.0013451786944642663,97.16024340770791,479,493
10,35,35,1,0.0011352053843438625,97.55671902268762,559,573
24,35,35,1,0.0016017864691093564,97.9035639412998,467,477
89,35,35,1,0.001148259500041604,97.80380673499268,668,683
6,35,35,1,0.0020970318000763655,96.32183908045977,419,435
43,35,35,1,0.0012200825149193406,98.37587006960557,424,431
25,35,35,1,0.0007520221406593919,98.47972972972973,583,592
59,35,35,1,0.0010712312068790197,98.6024844720497,635,644
58,35,35,1,0.0007787278154864907,98.44559585492227,760,772
17,35,35,1,0.0020054273772984743,96.01518026565465,506,527
49,35,35,1,0.0012148265959694982,97.74647887323944,347,355
4,35,35,1,0.0008511415217071772,98.3957219251337,736,748
37,35,35,1,0.0008810092695057392,98.46491228070175,449,456
8,35,35,1,0.0007242359570227563,98.30028328611898,694,706
2,35,35,1,0.0012142094783484936,97.69503546099291,551,564
97,35,35,1,0.0005326040554791689,99.28057553956835,1104,1112
75,35,35,1,0.0015621224883943796,96.72346002621232,738,763
23,35,35,1,0.0013685672311112285,97.7859778597786,530,542
38,35,35,1,0.0008843027171678841,98.32285115303984,469,477
53,35,35,1,0.0010740994475781918,98.0392156862745,550,561
22,35,35,1,0.0020041733514517546,96.18320610687023,252,262
34,35,35,1,0.0015279833460226655,96.5556831228473,841,871
46,35,35,1,0.0010592052713036537,98.3076923076923,639,650
86,35,35,1,0.0005924231954850256,99.27745664739885,687,692
96,35,35,1,0.002650786889716983,94.72693032015066,503,531
64,35,35,1,0.0012050376972183585,98.02631578947368,596,608
11,35,35,1,0.0010027751559391618,98.19494584837545,544,554
30,35,35,1,0.0016051859129220247,95.48532731376976,423,443
13,35,35,1,0.0013931640423834324,97.61570827489481,696,713
68,35,35,1,0.0020074048079550266,96.72131147540983,531,549
5,35,35,1,0.0014214396942406893,97.23183391003461,562,578
28,35,35,1,0.0008340070489794016,98.19967266775778,600,611
35,35,35,1,0.0017803419614210725,96.82539682539682,610,630
99,35,35,1,0.0016857690643519163,96.20786516853933,685,712
48,35,35,1,0.002370207104831934,95.31680440771349,346,363
40,35,35,1,0.00042203342309221625,99.59839357429718,496,498
42,35,35,1,0.00046910540550015867,99.36575052854123,470,473
93,35,35,1,0.0015936607960611582,97.14285714285714,612,630
87,35,35,1,0.0008573571685701609,98.49170437405732,653,663
15,35,35,1,0.0014374613529071212,97.87234042553192,276,282
55,35,35,1,0.0011541676940396428,97.86666666666667,367,375
31,35,35,1,0.0011894581839442253,96.97986577181209,578,596
76,35,35,1,0.002015384379774332,97.1677559912854,446,459
94,35,35,1,0.0011338447220623493,97.7645305514158,656,671
92,35,35,1,0.002989806467667222,94.27168576104746,576,611
56,35,35,1,0.0005524091538973153,98.88111888111888,707,715
60,35,35,1,0.0013517285697162151,97.02276707530648,554,571
91,35,35,1,0.000584375869948417,99.26739926739927,813,819
67,35,35,1,0.0011577220866456628,97.95918367346938,432,441
71,35,35,1,0.002073601121082902,95.72192513368985,537,561
0,35,35,1,0.0008587845950387418,98.62068965517241,429,435
20,35,35,1,0.0022530138958245516,94.6843853820598,570,602
83,35,35,1,0.0014395241159945726,96.38888888888889,347,360
7,35,35,1,0.0005722533096559346,99.00249376558602,794,802
32,35,35,1,0.0007281822618097067,99.15254237288136,585,590
57,35,35,1,0.0007899008924141526,98.2791586998088,514,523
19,35,35,1,0.0012016542023047805,97.49163879598662,583,598
54,35,35,1,0.0008277876186184585,98.19711538461539,817,832
45,35,35,1,0.0010501997312530875,98.60896445131375,638,647
82,35,35,1,0.0007815327844582498,98.52760736196319,803,815
1,35,35,1,0.000620918464846909,99.25373134328358,532,536
69,35,35,1,0.001868302235379815,96.87034277198212,650,671
77,35,35,1,0.0013777816202491522,97.0873786407767,600,618
79,35,35,1,0.0011963959550485015,98.48714069591527,651,661
95,35,35,1,0.001758886850439012,97.16666666666667,583,600
44,35,35,1,0.0006664015236310661,98.75222816399287,554,561
41,351,36,1,0.02204439975321293,49.56063268892794,282,569
41,352,36,2,0.013754436746239662,56.41476274165203,321,569
41,353,36,3,0.012133559212088585,56.94200351493849,324,569
41,354,36,4,0.01095653511583805,58.87521968365553,335,569
41,355,36,5,0.010863590985536575,58.87521968365553,335,569
41,356,36,6,0.010131062008440495,63.2688927943761,360,569
41,357,36,7,0.009205207228660583,76.80140597539543,437,569
41,358,36,8,0.008538411930203438,76.80140597539543,437,569
41,359,36,9,0.008121098391711712,78.55887521968366,447,569
41,360,36,10,0.0075066471472382545,79.43760984182776,452,569
73,351,36,1,0.0144805321469903,71.64750957854406,374,522
73,352,36,2,0.008848626166582108,72.03065134099617,376,522
73,353,36,3,0.004725502338260412,86.59003831417624,452,522
73,354,36,4,0.004221015144139528,92.52873563218391,483,522
73,355,36,5,0.0033757772762328386,95.78544061302682,500,522
73,356,36,6,0.002731793560087681,96.55172413793103,504,522
73,357,36,7,0.002177297603338957,98.27586206896551,513,522
73,358,36,8,0.0012815776281058788,99.04214559386973,517,522
73,359,36,9,0.001177484286017716,99.23371647509579,518,522
73,360,36,10,0.0010462639620527625,99.61685823754789,520,522
51,351,36,1,0.022275099530816078,49.35064935064935,190,385
51,352,36,2,0.011200210079550743,68.83116883116884,265,385
51,353,36,3,0.005637079477310181,86.75324675324674,334,385
51,354,36,4,0.005293915513902903,89.6103896103896,345,385
51,355,36,5,0.0038836875464767218,90.12987012987013,347,385
51,356,36,6,0.0026682999450713396,95.58441558441558,368,385
51,357,36,7,0.0025079259648919106,97.40259740259741,375,385
51,358,36,8,0.0016773630632087588,98.96103896103897,381,385
51,359,36,9,0.0013812928227707744,99.22077922077922,382,385
51,360,36,10,0.0015063047176226974,98.96103896103897,381,385
74,351,36,1,0.007845630869269371,79.74481658692186,500,627
74,352,36,2,0.0025736812967807055,92.6634768740032,581,627
74,353,36,3,0.001916636130772531,95.21531100478468,597,627
74,354,36,4,0.0014873953768983483,97.92663476874003,614,627
74,355,36,5,0.0011136677348986268,98.24561403508771,616,627
74,356,36,6,0.0008495326619595289,98.40510366826156,617,627
74,357,36,7,0.0004993702168576419,99.36204146730464,623,627
74,358,36,8,0.0004836694279219955,99.36204146730464,623,627
74,359,36,9,0.0006795938243158162,98.72408293460924,619,627
74,360,36,10,0.0009833767544478178,98.40510366826156,617,627
3,351,36,1,0.02471858449280262,49.8062015503876,257,516
3,352,36,2,0.015557486563920975,48.25581395348838,249,516
3,353,36,3,0.016349460929632187,50.1937984496124,259,516
3,354,36,4,0.014959979802370071,46.70542635658915,241,516
3,355,36,5,0.012932037934660912,51.162790697674424,264,516
3,356,36,6,0.013406619429588318,52.71317829457365,272,516
3,357,36,7,0.01326028723269701,51.74418604651163,267,516
3,358,36,8,0.012514552101492882,54.06976744186046,279,516
3,359,36,9,0.012317068874835968,51.74418604651163,267,516
3,360,36,10,0.012531743384897709,52.13178294573644,269,516
18,351,36,1,0.018348511308431625,50.988142292490124,387,759
18,352,36,2,0.006777836941182613,79.97364953886694,607,759
18,353,36,3,0.0009621622739359736,98.68247694334651,749,759
18,354,36,4,0.0005899316747672856,99.34123847167325,754,759
18,355,36,5,0.0004709430504590273,99.34123847167325,754,759
18,356,36,6,0.0003306729777250439,99.4729907773386,755,759
18,357,36,7,0.0003907788486685604,99.4729907773386,755,759
18,358,36,8,0.00030519693973474205,99.86824769433466,758,759
18,359,36,9,0.000371115020243451,99.4729907773386,755,759
18,360,36,10,0.00040837691631168127,99.4729907773386,755,759
29,351,36,1,0.01973419263958931,53.952569169960476,273,506
29,352,36,2,0.008875872008502483,76.48221343873519,387,506
29,353,36,3,0.0031881527975201607,96.24505928853755,487,506
29,354,36,4,0.0018911907682195306,98.41897233201581,498,506
29,355,36,5,0.0015147081576287746,98.41897233201581,498,506
29,356,36,6,0.001221242593601346,98.22134387351778,497,506
29,357,36,7,0.0008356337202712893,99.01185770750988,501,506
29,358,36,8,0.0008052014163695276,99.2094861660079,502,506
29,359,36,9,0.0007956488989293575,99.01185770750988,501,506
29,360,36,10,0.0006523022311739624,99.40711462450594,503,506
62,351,36,1,0.007837550714612007,81.55172413793103,473,580
62,352,36,2,0.005174815654754639,91.37931034482759,530,580
62,353,36,3,0.002302641049027443,96.37931034482759,559,580
