model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_18_trigger,,41,5.217477342893139,0.7247992863514718,65,8968
global,global_in_29_trigger,,41,4.757703235381209,1.5388046387154326,138,8968
global,global_in_62_trigger,,41,3.69787301345131,7.3037466547725245,655,8968
global,global_in_33_trigger,,41,5.43072858652188,0.5575379125780553,50,8968
global,global_in_88_trigger,,41,5.217477475607852,0.7247992863514718,65,8968
41,41_trigger,,42,0.011311693884678231,99.92194469223907,8961,8968
73,73_trigger,,42,0.002709174159636769,99.96654772524532,8965,8968
51,51_trigger,,42,0.0029830301773878117,99.96654772524532,8965,8968
74,74_trigger,,42,0.006595054106591842,99.74353256021409,8945,8968
3,3_trigger,,42,0.009352188344494864,99.88849241748439,8958,8968
18,18_trigger,,42,0.0017925898722228805,99.89964317573595,8959,8968
29,29_trigger,,42,0.005521555252462114,99.86619090098127,8956,8968
62,62_trigger,,42,0.02067262237640335,99.21944692239072,8898,8968
33,33_trigger,,42,0.010081244692834465,99.71008028545941,8942,8968
88,88_trigger,,42,0.0006236594926893621,99.98884924174844,8967,8968
global,combine,,42,3.060907649738676,15.666815343443355,1405,8968
global,global_in_41_trigger,,42,5.024230137347749,0.8363068688670829,75,8968
global,global_in_73_trigger,,42,4.757469853580689,1.2265834076717217,110,8968
global,global_in_51_trigger,,42,4.222911380424125,2.8545941123996434,256,8968
global,global_in_74_trigger,,42,3.0609074823564977,15.666815343443355,1405,8968
global,global_in_3_trigger,,42,5.024229957842593,0.8363068688670829,75,8968
global,global_in_18_trigger,,42,4.757469889736941,1.2265834076717217,110,8968
global,global_in_29_trigger,,42,4.222911782821941,2.8545941123996434,256,8968
global,global_in_62_trigger,,42,3.0609078041471403,15.666815343443355,1405,8968
global,global_in_33_trigger,,42,5.024230818786757,0.8363068688670829,75,8968
global,global_in_88_trigger,,42,4.757470432293404,1.2265834076717217,110,8968
41,41_trigger,,43,0.007662544400829167,99.89964317573595,8959,8968
73,73_trigger,,43,0.002697338247306173,99.97769848349688,8966,8968
51,51_trigger,,43,0.003534186782438331,99.9442462087422,8963,8968
74,74_trigger,,43,0.01043775061872896,99.53166815343444,8926,8968
3,3_trigger,,43,0.008412735633897685,99.93309545049064,8962,8968
18,18_trigger,,43,0.0017759398403308277,99.9442462087422,8963,8968
29,29_trigger,,43,0.0024493948729807655,99.93309545049064,8962,8968
62,62_trigger,,43,0.01688369682624049,99.35325602140945,8910,8968
33,33_trigger,,43,0.004759896337241599,99.8550401427297,8955,8968
88,88_trigger,,43,0.0009728992497106614,99.96654772524532,8965,8968
global,combine,,43,3.569195653369233,9.177074041034789,823,8968
global,global_in_41_trigger,,43,5.5334212237655,0.6021409455842998,54,8968
global,global_in_73_trigger,,43,5.240348038771235,0.9032114183764496,81,8968
global,global_in_51_trigger,,43,4.745286885379788,2.11864406779661,190,8968
global,global_in_74_trigger,,43,3.569195373477306,9.177074041034789,823,8968
global,global_in_3_trigger,,43,5.533421045111078,0.6021409455842998,54,8968
global,global_in_18_trigger,,43,5.240347545344738,0.9032114183764496,81,8968
global,global_in_29_trigger,,43,4.745287418790846,2.11864406779661,190,8968
global,global_in_62_trigger,,43,3.5691954604649947,9.177074041034789,823,8968
global,global_in_33_trigger,,43,5.5334212093029995,0.6021409455842998,54,8968
global,global_in_88_trigger,,43,5.240348108956901,0.9032114183764496,81,8968
41,41_trigger,,44,0.00492927755987692,99.97769848349688,8966,8968
73,73_trigger,,44,0.00299456586259983,99.95539696699376,8964,8968
51,51_trigger,,44,0.0060522340347759435,99.97769848349688,8966,8968
74,74_trigger,,44,0.01335382498202714,99.49821587867976,8923,8968
3,3_trigger,,44,0.004205240121678396,99.95539696699376,8964,8968
18,18_trigger,,44,0.0024260396716625963,99.9107939339875,8960,8968
29,29_trigger,,44,0.009019050728515153,99.71008028545941,8942,8968
62,62_trigger,,44,0.026360648283545653,98.89607493309545,8869,8968
33,33_trigger,,44,0.00840256510417282,99.7992863514719,8950,8968
88,88_trigger,,44,0.0005121407491520199,100.0,8968,8968
global,combine,,44,2.9620378740550577,21.54326494201606,1932,8968
global,global_in_41_trigger,,44,5.075197428704159,0.8809099018733274,79,8968
global,global_in_73_trigger,,44,4.717329958099855,1.5722569134701159,141,8968
global,global_in_51_trigger,,44,4.157224464586651,3.568242640499554,320,8968
global,global_in_74_trigger,,44,2.9620378615067113,21.54326494201606,1932,8968
global,global_in_3_trigger,,44,5.075197145834658,0.8809099018733274,79,8968
global,global_in_18_trigger,,44,4.717330237991782,1.5722569134701159,141,8968
global,global_in_29_trigger,,44,4.157224430557237,3.568242640499554,320,8968
global,global_in_62_trigger,,44,2.9620378704394326,21.54326494201606,1932,8968
global,global_in_33_trigger,,44,5.075197371279524,0.8809099018733274,79,8968
global,global_in_88_trigger,,44,4.717330512779297,1.5722569134701159,141,8968
41,41_trigger,,45,0.0036581013172590337,99.98884924174844,8967,8968
73,73_trigger,,45,0.001593998125163393,99.97769848349688,8966,8968
51,51_trigger,,45,0.002498720749094418,99.98884924174844,8967,8968
74,74_trigger,,45,0.010974963098821225,99.52051739518288,8925,8968
3,3_trigger,,45,0.0004093113770113592,100.0,8968,8968
18,18_trigger,,45,0.001415609815449177,99.95539696699376,8964,8968
29,29_trigger,,45,0.011355369828681293,99.63202497769849,8935,8968
62,62_trigger,,45,0.023876894803379806,98.9406779661017,8873,8968
33,33_trigger,,45,0.00038179272169721446,100.0,8968,8968
88,88_trigger,,45,0.0004618212830632059,99.98884924174844,8967,8968
global,combine,,45,3.3586315309012393,11.830954504906334,1061,8968
global,global_in_41_trigger,,45,5.469856522957413,0.7024977698483497,63,8968
global,global_in_73_trigger,,45,5.064319131631707,1.471900089206066,132,8968
global,global_in_51_trigger,,45,4.5904308394807245,2.9884032114183765,268,8968
global,global_in_74_trigger,,45,3.3586308009703174,11.830954504906334,1061,8968
global,global_in_3_trigger,,45,5.469856778603383,0.7024977698483497,63,8968
global,global_in_18_trigger,,45,5.064318778151173,1.471900089206066,132,8968
global,global_in_29_trigger,,45,4.590432521384492,2.9884032114183765,268,8968
global,global_in_62_trigger,,45,3.358631123824379,11.830954504906334,1061,8968
global,global_in_33_trigger,,45,5.4698564651074095,0.7024977698483497,63,8968
global,global_in_88_trigger,,45,5.064319108661852,1.471900089206066,132,8968
41,41_trigger,,46,0.005376157439525682,99.87734165923283,8957,8968
73,73_trigger,,46,0.002562805798574975,99.95539696699376,8964,8968
51,51_trigger,,46,0.007423210185001223,99.89964317573595,8959,8968
74,74_trigger,,46,0.007626537088286092,99.71008028545941,8942,8968
3,3_trigger,,46,0.0024187278564741883,99.97769848349688,8966,8968
18,18_trigger,,46,0.0008093857894304299,99.97769848349688,8966,8968
29,29_trigger,,46,0.00818416440222346,99.71008028545941,8942,8968
62,62_trigger,,46,0.01555477020077568,99.33095450490633,8908,8968
33,33_trigger,,46,0.0021389867839838373,99.92194469223907,8961,8968
88,88_trigger,,46,0.0002900705840843277,100.0,8968,8968
global,combine,,46,2.9011062803702306,23.929527207850136,2146,8968
global,global_in_41_trigger,,46,5.037353628347432,1.0258697591436219,92,8968
global,global_in_73_trigger,,46,4.5735342334573765,2.2859054415700264,205,8968
global,global_in_51_trigger,,46,4.063371133421491,4.3822479928635145,393,8968
global,global_in_74_trigger,,46,2.9011057029336187,23.929527207850136,2146,8968
global,global_in_3_trigger,,46,5.0373538414566355,1.0258697591436219,92,8968
global,global_in_18_trigger,,46,4.57353428024782,2.2859054415700264,205,8968
global,global_in_29_trigger,,46,4.063371403104593,4.3822479928635145,393,8968
global,global_in_62_trigger,,46,2.9011062661204137,23.929527207850136,2146,8968
global,global_in_33_trigger,,46,5.037353788285676,1.0258697591436219,92,8968
global,global_in_88_trigger,,46,4.573534164973181,2.2859054415700264,205,8968
41,41_trigger,,47,0.004085285385553854,99.98884924174844,8967,8968
73,73_trigger,,47,0.00035694116914632016,100.0,8968,8968
51,51_trigger,,47,0.0012043738448299696,99.98884924174844,8967,8968
74,74_trigger,,47,0.007162364708165317,99.74353256021409,8945,8968
3,3_trigger,,47,0.002035233227691571,100.0,8968,8968
18,18_trigger,,47,0.0011977568589870062,99.96654772524532,8965,8968
29,29_trigger,,47,0.010296949108582353,99.68777876895629,8940,8968
62,62_trigger,,47,0.020528014620255518,99.1079393398751,8888,8968
33,33_trigger,,47,0.0028014851392351254,99.88849241748439,8958,8968
88,88_trigger,,47,9.168568352057941e-05,100.0,8968,8968
global,combine,,47,3.156914868384573,13.693131132917038,1228,8968
global,global_in_41_trigger,,47,5.363022185350294,0.9812667261373774,88,8968
global,global_in_73_trigger,,47,4.8181607963568815,2.2190008920606603,199,8968
global,global_in_51_trigger,,47,4.384316680476029,3.724353256021409,334,8968
global,global_in_74_trigger,,47,3.156915113396351,13.693131132917038,1228,8968
global,global_in_3_trigger,,47,5.363021557507613,0.9812667261373774,88,8968
global,global_in_18_trigger,,47,4.818160338235901,2.2190008920606603,199,8968
global,global_in_29_trigger,,47,4.384316902943321,3.724353256021409,334,8968
global,global_in_62_trigger,,47,3.1569152161226435,13.693131132917038,1228,8968
global,global_in_33_trigger,,47,5.3630219390624125,0.9812667261373774,88,8968
global,global_in_88_trigger,,47,4.818160613023416,2.2190008920606603,199,8968
41,41_trigger,,48,0.006384482495503352,99.83273862622659,8953,8968
73,73_trigger,,48,0.0007822887797556015,99.98884924174844,8967,8968
51,51_trigger,,48,0.002304613470037894,99.98884924174844,8967,8968
74,74_trigger,,48,0.005331890631519282,99.81043710972347,8951,8968
3,3_trigger,,48,0.0006267285561316012,100.0,8968,8968
18,18_trigger,,48,0.00029325587092802124,99.98884924174844,8967,8968
29,29_trigger,,48,0.003666956176446297,99.9107939339875,8960,8968
62,62_trigger,,48,0.02740034653953078,99.06333630686886,8884,8968
33,33_trigger,,48,0.004255065072184956,99.87734165923283,8957,8968
88,88_trigger,,48,2.7537881215694247e-05,100.0,8968,8968
global,combine,,48,2.8050385957100263,27.31935771632471,2450,8968
global,global_in_41_trigger,,48,4.959191417609018,1.3269402319357717,119,8968
global,global_in_73_trigger,,48,4.333904529234642,3.646297948260482,327,8968
global,global_in_51_trigger,,48,3.9066118492174104,5.865298840321142,526,8968
global,global_in_74_trigger,,48,2.805038323900085,27.31935771632471,2450,8968
global,global_in_3_trigger,,48,4.959190792318543,1.3269402319357717,119,8968
global,global_in_18_trigger,,48,4.333904539443466,3.646297948260482,327,8968
global,global_in_29_trigger,,48,3.9066121006097037,5.865298840321142,526,8968
global,global_in_62_trigger,,48,2.805038465547519,27.31935771632471,2450,8968
global,global_in_33_trigger,,48,4.959190045798282,1.3269402319357717,119,8968
global,global_in_88_trigger,,48,4.333905439096088,3.646297948260482,327,8968
41,41_trigger,,49,0.003336939332662167,99.97769848349688,8966,8968
73,73_trigger,,49,0.001306043739258242,99.9442462087422,8963,8968
51,51_trigger,,49,0.0015053435389576007,100.0,8968,8968
74,74_trigger,,49,0.004848099262572248,99.83273862622659,8953,8968
3,3_trigger,,49,0.0012646644792771355,100.0,8968,8968
18,18_trigger,,49,0.0048520550140417305,99.7992863514719,8950,8968
29,29_trigger,,49,0.004448403211362016,99.9107939339875,8960,8968
62,62_trigger,,49,0.015252854837345401,99.30865298840321,8906,8968
33,33_trigger,,49,0.0008981360705840447,99.97769848349688,8966,8968
88,88_trigger,,49,1.3499990501790784e-05,100.0,8968,8968
global,combine,,49,3.0727850418873497,17.584745762711865,1577,8968
global,global_in_41_trigger,,49,5.25370517955307,1.3157894736842104,118,8968
global,global_in_73_trigger,,49,4.543476784048497,3.7132024977698483,333,8968
global,global_in_51_trigger,,49,4.15101803423144,5.653434433541481,507,8968
global,global_in_74_trigger,,49,3.072784491886952,17.584745762711865,1577,8968
global,global_in_3_trigger,,49,5.2537060477284845,1.3157894736842104,118,8968
global,global_in_18_trigger,,49,4.5434772455724195,3.7132024977698483,333,8968
global,global_in_29_trigger,,49,4.151017426806407,5.653434433541481,507,8968
global,global_in_62_trigger,,49,3.0727849285268656,17.584745762711865,1577,8968
global,global_in_33_trigger,,49,5.253705211455645,1.3157894736842104,118,8968
global,global_in_88_trigger,,49,4.543476073259121,3.7132024977698483,333,8968
41,41_trigger,,50,0.0016541513649665357,99.98884924174844,8967,8968
73,73_trigger,,50,0.002089544654609706,99.95539696699376,8964,8968
51,51_trigger,,50,0.0016511710603040785,100.0,8968,8968
74,74_trigger,,50,0.0043011746681330355,99.84388938447815,8954,8968
3,3_trigger,,50,0.00089928238309664,100.0,8968,8968
18,18_trigger,,50,0.00046103037321208295,99.98884924174844,8967,8968
29,29_trigger,,50,0.0037016834035866696,99.84388938447815,8954,8968
62,62_trigger,,50,0.02053948939057557,99.11909009812668,8889,8968
33,33_trigger,,50,0.0007215470223748653,99.98884924174844,8967,8968
88,88_trigger,,50,0.00012037661346843449,100.0,8968,8968
global,combine,,50,2.791234053850812,30.33006244424621,2720,8968
global,global_in_41_trigger,,50,4.8034869380341805,1.895628902765388,170,8968
global,global_in_73_trigger,,50,4.0564387331680996,6.6904549509366635,600,8968
global,global_in_51_trigger,,50,3.65362639559049,10.88314005352364,976,8968
global,global_in_74_trigger,,50,2.791234834187803,30.33006244424621,2720,8968
global,global_in_3_trigger,,50,4.803486624538207,1.895628902765388,170,8968
global,global_in_18_trigger,,50,4.056438944150464,6.6904549509366635,600,8968
global,global_in_29_trigger,,50,3.6536264493995008,10.88314005352364,976,8968
global,global_in_62_trigger,,50,2.7912340906451156,30.33006244424621,2720,8968
global,global_in_33_trigger,,50,4.8034868614679995,1.895628902765388,170,8968
global,global_in_88_trigger,,50,4.05643879697325,6.6904549509366635,600,8968
41,41_trigger,,51,0.003220365417948932,99.96654772524532,8965,8968
73,73_trigger,,51,0.0011110030045512903,99.98884924174844,8967,8968
51,51_trigger,,51,0.0014151614299558718,99.98884924174844,8967,8968
74,74_trigger,,51,0.0032501475792911147,99.84388938447815,8954,8968
3,3_trigger,,51,0.00011740452712377863,100.0,8968,8968
18,18_trigger,,51,0.0010607238255650343,99.97769848349688,8966,8968
29,29_trigger,,51,0.00878244782278485,99.64317573595004,8936,8968
62,62_trigger,,51,0.015148115352857986,99.53166815343444,8926,8968
33,33_trigger,,51,0.0008244796923134184,99.95539696699376,8964,8968
88,88_trigger,,51,5.9679710591314024e-05,100.0,8968,8968
global,combine,,51,2.9015996181784094,27.77653880463872,2491,8968
global,global_in_41_trigger,,51,4.931010653353716,2.397413024085638,215,8968
global,global_in_73_trigger,,51,4.05246647461305,7.136485280999108,640,8968
global,global_in_51_trigger,,51,3.6976080642652556,9.801516503122212,879,8968
global,global_in_74_trigger,,51,2.9015990095836153,27.77653880463872,2491,8968
global,global_in_3_trigger,,51,4.931011329688311,2.397413024085638,215,8968
global,global_in_18_trigger,,51,4.052466133468179,7.136485280999108,640,8968
global,global_in_29_trigger,,51,3.697607544040595,9.801516503122212,879,8968
global,global_in_62_trigger,,51,2.9015991834526504,27.77653880463872,2491,8968
global,global_in_33_trigger,,51,4.931011478566996,2.397413024085638,215,8968
global,global_in_88_trigger,,51,4.05246625725017,7.136485280999108,640,8968
41,41_trigger,,52,0.001397523331933023,99.98884924174844,8967,8968
73,73_trigger,,52,0.0005302430810164283,100.0,8968,8968
51,51_trigger,,52,0.0020804144225555184,99.95539696699376,8964,8968
74,74_trigger,,52,0.0058575407136728,99.72123104371097,8943,8968
3,3_trigger,,52,1.909211867841348e-05,100.0,8968,8968
18,18_trigger,,52,0.0008621500471546514,99.98884924174844,8967,8968
29,29_trigger,,52,0.0002393736931648913,100.0,8968,8968
62,62_trigger,,52,0.029186715185912253,98.82917038358609,8863,8968
33,33_trigger,,52,0.001452288642555997,99.98884924174844,8967,8968
88,88_trigger,,52,0.00019729558585643512,99.98884924174844,8967,8968
global,combine,,52,2.719512997303128,34.645405887600354,3107,8968
global,global_in_41_trigger,,52,4.460989794701365,3.891614629794826,349,8968
global,global_in_73_trigger,,52,3.605614018801809,15.566458519179305,1396,8968
global,global_in_51_trigger,,52,3.239846161919763,23.249330954504906,2085,8968
global,global_in_74_trigger,,52,2.719514454187398,34.645405887600354,3107,8968
global,global_in_3_trigger,,52,4.460991648879038,3.891614629794826,349,8968
global,global_in_18_trigger,,52,3.6056148165788744,15.566458519179305,1396,8968
global,global_in_29_trigger,,52,3.239846760412075,23.249330954504906,2085,8968
global,global_in_62_trigger,,52,2.7195145688239855,34.645405887600354,3107,8968
global,global_in_33_trigger,,52,4.46098823275128,3.891614629794826,349,8968
global,global_in_88_trigger,,52,3.6056142276573353,15.566458519179305,1396,8968
41,41_trigger,,53,0.001179962713976693,99.97769848349688,8966,8968
73,73_trigger,,53,0.0003400411663673761,100.0,8968,8968
51,51_trigger,,53,0.0017699970861312564,99.96654772524532,8965,8968
74,74_trigger,,53,0.004435715459266858,99.77698483496877,8948,8968
3,3_trigger,,53,0.00028012856035976427,100.0,8968,8968
18,18_trigger,,53,0.0002060246413154559,100.0,8968,8968
29,29_trigger,,53,0.0075539193290284105,99.63202497769849,8935,8968
62,62_trigger,,53,0.023382064333561176,99.1971454058876,8896,8968
33,33_trigger,,53,0.00015932929370160288,100.0,8968,8968
88,88_trigger,,53,1.206262571508854e-05,100.0,8968,8968
global,combine,,53,2.743837740461705,35.057983942908116,3144,8968
global,global_in_41_trigger,,53,4.456528762745921,4.404549509366637,395,8968
global,global_in_73_trigger,,53,3.4483545368851347,13.983050847457626,1254,8968
global,global_in_51_trigger,,53,3.1277199645429503,18.409901873327385,1651,8968
global,global_in_74_trigger,,53,2.743838915539894,35.057983942908116,3144,8968
global,global_in_3_trigger,,53,4.456530659460362,4.404549509366637,395,8968
global,global_in_18_trigger,,53,3.448354664070068,13.983050847457626,1254,8968
global,global_in_29_trigger,,53,3.1277195841579113,18.409901873327385,1651,8968
global,global_in_62_trigger,,53,2.7438384582696482,35.057983942908116,3144,8968
global,global_in_33_trigger,,53,4.456529436953678,4.404549509366637,395,8968
global,global_in_88_trigger,,53,3.448355086034797,13.983050847457626,1254,8968
41,41_trigger,,54,0.0007113810592837466,99.98884924174844,8967,8968
73,73_trigger,,54,0.0041309327702586445,99.88849241748439,8958,8968
51,51_trigger,,54,0.00032463352946141347,100.0,8968,8968
74,74_trigger,,54,0.007622236248159143,99.74353256021409,8945,8968
3,3_trigger,,54,0.00011574374003722701,100.0,8968,8968
18,18_trigger,,54,5.3857017111281125e-05,100.0,8968,8968
29,29_trigger,,54,0.008957197033401643,99.64317573595004,8936,8968
62,62_trigger,,54,0.018123070391368148,99.18599464763605,8895,8968
33,33_trigger,,54,0.0010270730344587114,99.97769848349688,8966,8968
88,88_trigger,,54,8.279845254889853e-05,100.0,8968,8968
global,combine,,54,2.499973937510168,40.74487065120429,3654,8968
global,global_in_41_trigger,,54,3.819830587354757,9.299732381801963,834,8968
global,global_in_73_trigger,,54,2.944440775530132,29.805976806422834,2673,8968
global,global_in_51_trigger,,54,2.6273424089433464,33.06199821587868,2965,8968
global,global_in_74_trigger,,54,2.4999733141338476,40.74487065120429,3654,8968
global,global_in_3_trigger,,54,3.8198330753302594,9.299732381801963,834,8968
global,global_in_18_trigger,,54,2.9444423002605453,29.805976806422834,2673,8968
global,global_in_29_trigger,,54,2.6273427566814167,33.06199821587868,2965,8968
global,global_in_62_trigger,,54,2.4999741299890386,40.74487065120429,3654,8968
global,global_in_33_trigger,,54,3.8198317979511462,9.299732381801963,834,8968
global,global_in_88_trigger,,54,2.9444421724375607,29.805976806422834,2673,8968
41,41_trigger,,55,0.0014665784593318471,99.97769848349688,8966,8968
73,73_trigger,,55,7.29921475428364e-05,100.0,8968,8968
51,51_trigger,,55,5.081357396443593e-05,100.0,8968,8968
74,74_trigger,,55,0.002185987652066402,99.93309545049064,8962,8968
3,3_trigger,,55,0.0003303492888203067,100.0,8968,8968
18,18_trigger,,55,9.201061346756383e-05,100.0,8968,8968
29,29_trigger,,55,0.009683213810777297,99.60972346119536,8933,8968
62,62_trigger,,55,0.026118205575900912,98.9406779661017,8873,8968
33,33_trigger,,55,7.128142091300245e-05,100.0,8968,8968
88,88_trigger,,55,0.00018004348851829177,100.0,8968,8968
global,combine,,55,2.4014893279981657,43.577163247100806,3908,8968
global,global_in_41_trigger,,55,3.6615405733515174,9.957627118644067,893,8968
global,global_in_73_trigger,,55,2.6759994336263504,31.902319357716323,2861,8968
global,global_in_51_trigger,,55,2.3830609530024396,36.708296164139156,3292,8968
global,global_in_74_trigger,,55,2.4014914407993833,43.577163247100806,3908,8968
global,global_in_3_trigger,,55,3.6615390539381996,9.957627118644067,893,8968
global,global_in_18_trigger,,55,2.6759980069431846,31.902319357716323,2861,8968
global,global_in_29_trigger,,55,2.3830613488070567,36.708296164139156,3292,8968
global,global_in_62_trigger,,55,2.4014900438919544,43.577163247100806,3908,8968
global,global_in_33_trigger,,55,3.6615370581130913,9.957627118644067,893,8968
global,global_in_88_trigger,,55,2.6759986887012177,31.902319357716323,2861,8968
41,41_trigger,,56,0.0006092521998535313,99.97769848349688,8966,8968
73,73_trigger,,56,0.0011570794059855562,99.95539696699376,8964,8968
51,51_trigger,,56,0.00016508460701266127,100.0,8968,8968
74,74_trigger,,56,0.00034959244589628156,99.98884924174844,8967,8968
3,3_trigger,,56,3.052847003980669e-05,100.0,8968,8968
18,18_trigger,,56,2.422100052378357e-06,100.0,8968,8968
29,29_trigger,,56,3.747472917970445e-05,100.0,8968,8968
62,62_trigger,,56,0.01336560559478346,99.52051739518288,8925,8968
33,33_trigger,,56,8.80114429562884e-05,100.0,8968,8968
88,88_trigger,,56,3.798555724847392e-05,100.0,8968,8968
global,combine,,56,2.1641052204195033,49.38670829616414,4429,8968
global,global_in_41_trigger,,56,3.0915784903874255,21.219892952720784,1903,8968
global,global_in_73_trigger,,56,2.28117085178445,42.52899197145406,3814,8968
global,global_in_51_trigger,,56,1.9886664816782371,44.9264049955397,4029,8968
global,global_in_74_trigger,,56,2.1641043483094378,49.38670829616414,4429,8968
global,global_in_3_trigger,,56,3.0915723451006953,21.219892952720784,1903,8968
global,global_in_18_trigger,,56,2.281169914327276,42.52899197145406,3814,8968
global,global_in_29_trigger,,56,1.9886667437047219,44.9264049955397,4029,8968
global,global_in_62_trigger,,56,2.164103430366006,49.38670829616414,4429,8968
global,global_in_33_trigger,,56,3.091572717297407,21.219892952720784,1903,8968
global,global_in_88_trigger,,56,2.2811709284038018,42.52899197145406,3814,8968
41,41_trigger,,57,0.0019292384598597174,99.95539696699376,8964,8968
73,73_trigger,,57,0.0003607618808682957,99.98884924174844,8967,8968
51,51_trigger,,57,0.0021753886075211826,99.92194469223907,8961,8968
74,74_trigger,,57,0.0021254236786316435,99.93309545049064,8962,8968
3,3_trigger,,57,1.5119474183965661e-05,100.0,8968,8968
18,18_trigger,,57,0.0001567465925815997,100.0,8968,8968
29,29_trigger,,57,3.3781676429973733e-07,100.0,8968,8968
62,62_trigger,,57,0.007882158141965792,99.72123104371097,8943,8968
33,33_trigger,,57,1.4820374161531558e-06,100.0,8968,8968
88,88_trigger,,57,0.0010824668772780786,99.97769848349688,8966,8968
global,combine,,57,2.064654169286818,52.55352363960749,4713,8968
global,global_in_41_trigger,,57,2.8269714186172417,21.231043710972347,1904,8968
global,global_in_73_trigger,,57,1.9841780900476662,48.015165031222125,4306,8968
global,global_in_51_trigger,,57,1.745784760159536,49.74353256021409,4461,8968
global,global_in_74_trigger,,57,2.0646548942728407,52.55352363960749,4713,8968
global,global_in_3_trigger,,57,2.826974889192062,21.231043710972347,1904,8968
global,global_in_18_trigger,,57,1.9841784484465137,48.015165031222125,4306,8968
global,global_in_29_trigger,,57,1.7457844766519837,49.74353256021409,4461,8968
global,global_in_62_trigger,,57,2.0646549028333654,52.55352363960749,4713,8968
global,global_in_33_trigger,,57,2.8269736537116645,21.231043710972347,1904,8968
global,global_in_88_trigger,,57,1.9841769228653647,48.015165031222125,4306,8968
41,41_trigger,,58,0.000661227534706236,99.97769848349688,8966,8968
73,73_trigger,,58,2.858177402426006e-06,100.0,8968,8968
51,51_trigger,,58,0.0008954768181917524,99.97769848349688,8966,8968
74,74_trigger,,58,0.0007404590883643487,99.98884924174844,8967,8968
3,3_trigger,,58,0.0,100.0,8968,8968
18,18_trigger,,58,0.0001567046350141597,100.0,8968,8968
29,29_trigger,,58,0.0012353407429400347,99.96654772524532,8965,8968
62,62_trigger,,58,0.006382801767752107,99.75468331846565,8946,8968
33,33_trigger,,58,9.749009101741861e-05,100.0,8968,8968
88,88_trigger,,58,4.23482343736758e-06,100.0,8968,8968
global,combine,,58,1.8264131745943313,57.59366636931311,5165,8968
global,global_in_41_trigger,,58,2.2917649911834554,36.87555753791258,3307,8968
global,global_in_73_trigger,,58,1.6387661098636335,57.20338983050848,5130,8968
global,global_in_51_trigger,,58,1.3895459038992208,59.22167707404103,5311,8968
global,global_in_74_trigger,,58,1.826412697757173,57.59366636931311,5165,8968
global,global_in_3_trigger,,58,2.2917693687484904,36.87555753791258,3307,8968
global,global_in_18_trigger,,58,1.638766470921029,57.20338983050848,5130,8968
global,global_in_29_trigger,,58,1.3895453087035086,59.22167707404103,5311,8968
global,global_in_62_trigger,,58,1.826413067933388,57.59366636931311,5165,8968
global,global_in_33_trigger,,58,2.291767673764667,36.87555753791258,3307,8968
global,global_in_88_trigger,,58,1.6387666534037595,57.20338983050848,5130,8968
41,41_trigger,,59,0.0012730287127590378,99.95539696699376,8964,8968
73,73_trigger,,59,3.166683431585594e-05,100.0,8968,8968
51,51_trigger,,59,0.0001152140831083324,100.0,8968,8968
74,74_trigger,,59,0.003917749662310054,99.7992863514719,8950,8968
3,3_trigger,,59,5.774752414117897e-06,100.0,8968,8968
18,18_trigger,,59,1.9113605152735913e-06,100.0,8968,8968
29,29_trigger,,59,0.008191686686051745,99.72123104371097,8943,8968
62,62_trigger,,59,0.015399535100545373,99.48706512042818,8922,8968
33,33_trigger,,59,2.8005834470469423e-05,100.0,8968,8968
88,88_trigger,,59,1.697396616742599e-06,100.0,8968,8968
global,combine,,59,1.739109053383652,60.53746654772525,5429,8968
global,global_in_41_trigger,,59,1.9953966583129448,41.971454058876,3764,8968
global,global_in_73_trigger,,59,1.4256692790857497,62.845673505798395,5636,8968
global,global_in_51_trigger,,59,1.1902592777408307,64.41793041926852,5777,8968
global,global_in_74_trigger,,59,1.739108898297258,60.53746654772525,5429,8968
global,global_in_3_trigger,,59,1.995396193811449,41.971454058876,3764,8968
global,global_in_18_trigger,,59,1.4256694396620453,62.845673505798395,5636,8968
global,global_in_29_trigger,,59,1.1902590346697928,64.41793041926852,5777,8968
global,global_in_62_trigger,,59,1.7391090108070066,60.53746654772525,5429,8968
global,global_in_33_trigger,,59,1.9953985633220555,41.971454058876,3764,8968
global,global_in_88_trigger,,59,1.425669944148102,62.845673505798395,5636,8968
41,41_trigger,,60,0.0006499724231235198,99.98884924174844,8967,8968
73,73_trigger,,60,0.0005588288961281704,99.97769848349688,8966,8968
51,51_trigger,,60,0.0006735716061345972,99.97769848349688,8966,8968
74,74_trigger,,60,0.00023000749756454464,100.0,8968,8968
3,3_trigger,,60,0.0005028026639535708,99.98884924174844,8967,8968
18,18_trigger,,60,0.0031973275529198677,99.86619090098127,8956,8968
29,29_trigger,,60,0.00010837437213521059,100.0,8968,8968
62,62_trigger,,60,0.04437939327186926,98.26048171275646,8812,8968
33,33_trigger,,60,0.0006662074415098111,99.98884924174844,8967,8968
88,88_trigger,,60,7.722988269865404e-05,100.0,8968,8968
global,combine,,60,1.6351109605937213,62.87912578055308,5639,8968
global,global_in_41_trigger,,60,1.7583282483038787,47.37957181088314,4249,8968
global,global_in_73_trigger,,60,1.2760643565580316,67.1721677074041,6024,8968
global,global_in_51_trigger,,60,1.037019096135455,68.72212310437111,6163,8968
